5.4070	-0.0014	0.0000	0.0000	180.2410	21.3480	0.4060	0				
5.4090	-0.0010	0.0000	0.0000	176.9730	10.2250	0.2223	0				
5.3970	-0.0021	0.0000	0.0000	168.9370	-5.0070	-0.1906	0				
5.3870	-0.0029	0.0000	0.0000	163.3300	-16.9110	-0.4614	0				
5.3870	-0.0026	0.0000	0.0000	159.1930	-17.7800	-0.6452	0				
5.3870	-0.0024	0.0000	0.0000	157.1840	-11.7530	-0.7134	0				
5.3870	-0.0021	0.0000	0.0000	154.9050	-8.4250	-0.7917	0				
5.3870	-0.0019	0.0000	0.0000	154.9050	-4.2880	-0.7521	0				
5.4000	-0.0004	0.0000	0.0000	152.2970	-4.8870	-0.8449	0				
5.4240	0.0020	0.0000	0.0000	152.2970	-2.6080	-0.8027	0				
5.4150	0.0009	0.0000	0.0000	162.8510	7.9460	-0.2348	0				
5.4080	0.0001	0.0000	0.0000	174.6940	22.3970	0.3691	0				
5.4190	0.0012	0.0000	0.0000	200.3600	48.0630	1.6339	0				
5.4090	0.0001	0.0000	0.0000	198.5020	35.6510	1.4593	0				
5.4090	0.0001	0.0000	0.0000	212.5940	37.9000	2.0910	0				
5.4090	0.0001	0.0000	0.0000	218.4110	18.0510	2.2773	0				
5.4020	-0.0006	0.0000	0.0000	221.3190	22.8170	2.3088	0				
5.4130	0.0005	0.0000	0.0000	222.0090	9.4150	2.2279	0				
5.4230	0.0015	0.0000	0.0000	221.8590	3.4480	2.1090	0				
5.4170	0.0007	0.0000	0.0000	219.7600	-1.5590	1.8986	0				
5.4160	0.0006	0.0000	0.0000	221.6190	-0.3900	1.8966	0				
5.4090	-0.0002	0.0000	0.0000	222.0390	0.1800	1.8228	0				
5.4120	0.0001	0.0000	0.0000	221.0490	1.2890	1.6821	0				
5.4170	0.0006	0.0000	0.0000	214.5130	-7.1060	1.2712	0				
5.4240	0.0012	0.0000	0.0000	213.7940	-8.2450	1.1717	0				
5.4100	-0.0003	0.0000	0.0000	213.1640	-7.8850	1.0816	0				
5.4400	0.0027	0.0000	0.0000	212.3550	-2.1580	0.9871	0				
5.4350	0.0020	0.0000	0.0000	215.8030	2.0090	1.1101	0				
5.4170	0.0000	0.0000	0.0000	215.0530	1.8890	1.0171	0				
5.4040	-0.0013	0.0000	0.0000	213.1940	0.8390	0.8733	0				
5.4090	-0.0007	0.0000	0.0000	211.2450	-4.5580	0.7322	0				
5.4190	0.0004	0.0000	0.0000	214.7230	-0.3300	0.8695	0				
5.4020	-0.0014	0.0000	0.0000	213.7940	0.6000	0.7796	0				
5.4030	-0.0011	0.0000	0.0000	213.8240	2.5790	0.7421	0				
5.4050	-0.0008	0.0000	0.0000	211.0950	-3.6280	0.5685	0				
5.4140	0.0002	0.0000	0.0000	207.3770	-6.4170	0.3542	0				
5.4050	-0.0007	0.0000	0.0000	209.9260	-3.8980	0.4639	0				
5.3960	-0.0016	0.0000	0.0000	209.4760	-1.6190	0.4183	0				
5.3990	-0.0011	24.5650	12.2825	208.5160	1.1390	0.3493	0				
5.4040	-0.0005	74.2130	43.2478	203.0590	-6.8670	0.0590	0				
5.3980	-0.0011	52.8370	48.0424	194.0640	-15.4120	-0.3937	0				
5.3950	-0.0012	43.8790	45.9607	187.1070	-21.4090	-0.7218	0				
5.3830	-0.0023	38.9720	42.4663	180.6610	-22.3980	-1.0081	0				
5.3710	-0.0033	35.8990	39.1827	178.0220	-16.0420	-1.0896	0				
5.3740	-0.0027	34.0680	36.6253	175.1740	-11.9330	-1.1775	0				
5.3810	-0.0017	32.6810	34.6532	173.9440	-6.7170	-1.1801	0				
5.3870	-0.0009	32.0620	21.0751	172.6250	-5.3970	-1.1871	0				
5.3900	-0.0005	30.0200	-11.5590	171.4260	-3.7480	-1.1877	0				
5.3980	0.0003	51.6300	-6.3830	172.3860	-1.5580	-1.0803	0				
5.4060	0.0011	36.8810	-6.6905	174.7240	2.0990	-0.9094	0				
5.3990	0.0003	30.1610	-7.7507	173.6150	2.1890	-0.9194	0				
5.4010	0.0005	45.1210	0.7356	175.5640	3.1780	-0.7759	0				
5.3980	0.0001	32.0280	-0.6522	174.0650	-0.6590	-0.8121	0				
5.3920	-0.0005	38.3520	2.5094	173.8250	0.2100	-0.7835	0				
5.3930	-0.0004	30.1420	0.2947	172.9250	-2.6390	-0.7893	0				
5.3950	-0.0001	34.8870	2.5809	172.0260	-2.0390	-0.7948	0				
5.4150	0.0019	31.6660	-8.6916	171.3670	-2.4580	-0.7880	0				
5.4240	0.0026	29.7750	-7.8988	170.0170	-2.9080	-0.8161	0				
5.4230	0.0022	31.9360	-3.0619	169.8370	-2.1890	-0.7843	0				
5.4180	0.0015	34.1230	-7.0299	169.5370	-1.8300	-0.7601	0				
5.4230	0.0019	30.8170	-4.1205	169.1780	-0.8390	-0.7400	0				
5.4110	0.0005	27.9850	-7.2437	168.8180	-1.0190	-0.7210	0				
5.4060	-0.0001	27.6130	-4.8864	168.0980	-1.4390	-0.7210	0				
5.4000	-0.0007	31.1580	-4.3077	167.7680	-1.4100	-0.7014	0				
5.4060	0.0000	27.3380	-4.3178	166.1190	-2.6990	-0.7488	0				
5.4050	-0.0001	29.1930	-2.4499	165.9390	-2.1590	-0.7204	0				
5.4020	-0.0004	26.8330	-3.7765	165.9990	-1.7690	-0.6814	0				
5.4090	0.0004	47.7970	4.9488	165.2200	-0.8990	-0.6862	0				
5.3910	-0.0015	26.3280	0.2299	166.2390	0.3000	-0.6010	0				
5.3920	-0.0012	47.2100	9.7274	167.3190	1.3200	-0.5169	0				
5.3680	-0.0035	23.5960	2.8552	168.3380	3.1180	-0.4401	0				
5.3790	-0.0021	44.8070	8.2521	169.6270	3.3880	-0.3537	0				
5.3630	-0.0035	21.1970	1.0556	169.9270	2.6080	-0.3210	0				
5.4020	0.0008	42.8260	7.3443	170.9160	2.5780	-0.2555	0				
5.3980	0.0003	17.1000	-1.1944	170.0470	0.4200	-0.2862	0				
5.4110	0.0016	36.2340	-6.3787	173.1950	3.2680	-0.1145	0				
5.4100	0.0013	27.5910	-2.5578	168.7880	-2.1280	-0.3291	0				
5.3690	-0.0029	27.4590	-11.1544	171.7860	1.7390	-0.1627	0				
5.3890	-0.0006	32.9960	-0.8772	169.1180	-4.0770	-0.2880	0				
5.4070	0.0012	12.8210	-16.4316	169.7770	0.9890	-0.2406	0				
5.4060	0.0010	27.2890	-5.1698	172.2360	0.4500	-0.1057	0				
5.4100	0.0013	28.5430	-9.7264	170.8270	1.7090	-0.1708	0				
5.3990	0.0001	11.3010	-7.7627	169.2380	-0.5390	-0.2417	0				
5.3970	-0.0001	10.3910	-16.8029	167.6790	-4.5570	-0.3076	0				
5.3930	-0.0005	4.1750	-20.1094	167.2290	-3.5980	-0.3147	0				
5.3980	0.0000	0.0000	-23.7842	167.4390	-1.7990	-0.2885	0				
5.3590	-0.0039	0.0000	-28.3901	167.1990	-0.4800	-0.2861	0				
5.3790	-0.0015	0.0000	-20.6056	167.2890	0.0600	-0.2673	0				
5.3770	-0.0015	0.0000	-23.9473	167.3190	-0.1200	-0.2524	0				
5.3440	-0.0047	0.0000	-26.2451	167.3490	0.1500	-0.2383	0				
5.3100	-0.0076	0.0000	-18.7731	167.2890	0.0000	-0.2294	0				
5.3190	-0.0059	0.0000	-14.5820	171.5760	4.2570	-0.0035	0				
5.3050	-0.0068	0.0000	-9.3785	178.5920	11.2430	0.3474	0				
5.2810	-0.0085	0.0000	-4.6893	183.6600	16.3710	0.5835	0				
5.2400	-0.0117	0.0000	-2.3446	187.1080	15.5320	0.7267	0				
5.2290	-0.0117	0.0000	-1.1723	189.8660	11.2740	0.8283	0				
5.1980	-0.0136	0.0000	-0.5862	190.6160	6.9560	0.8243	0				
5.1760	-0.0144	0.0000	-0.2931	190.6760	3.5680	0.7861	0				
5.1170	-0.0189	0.0000	-0.1465	191.4250	1.5590	0.7843	0				
5.0850	-0.0202	0.0000	-0.0733	188.6670	-1.9490	0.6072	0				
5.0600	-0.0207	0.0000	-0.0366	190.5560	-0.1200	0.6712	0				
5.0590	-0.0187	0.0000	-0.0183	192.0260	0.6010	0.7112	0				
5.0680	-0.0159	0.0000	-0.0092	190.7360	2.0690	0.6111	0				
5.0730	-0.0138	0.0000	-0.0046	187.9770	-2.5790	0.4426	0				
5.0690	-0.0129	0.0000	-0.0023	192.0250	-0.0010	0.6229	0				
5.0260	-0.0159	1.3160	0.6569	202.3700	11.6340	1.1090	0				
5.3820	0.0213	50.4530	25.5549	199.0110	11.0340	0.8856	0				
5.4750	0.0285	25.2620	25.4085	190.6160	-1.4090	0.4216	0				
5.4600	0.0241	53.8760	39.6422	200.4810	-1.8890	0.8937	0				
5.4660	0.0223	29.5980	34.6201	191.4560	-7.5550	0.3978	0				
5.4490	0.0184	37.6200	36.1201	204.0480	13.4320	1.0075	0				
5.4660	0.0182	27.7210	31.9205	195.1130	-5.3680	0.5104	0				
5.4850	0.0183	46.2440	39.0823	204.7680	13.3120	0.9676	0				
5.4890	0.0169	21.1920	29.4791	201.6200	-2.4280	0.7618	0				
5.5040	0.0167	42.5650	10.7956	205.0980	9.9850	0.8976	0				
5.5020	0.0148	19.9590	2.7463	208.7260	3.9580	1.0342	0				
5.5200	0.0151	45.2520	-2.9389	205.8180	4.1980	0.8371	0				
5.5170	0.0133	19.5620	-6.4874	209.1460	4.0480	0.9616	0				
5.5170	0.0120	49.3700	2.6313	204.2280	-4.4980	0.6676	0				
5.5140	0.0105	18.7400	-3.1749	204.6180	-1.2000	0.6537	0				
5.5090	0.0090	52.2200	1.4006	202.8190	-6.3270	0.5311	0				
5.5030	0.0075	20.2420	0.2253	198.2020	-6.0260	0.2737	0				
5.4970	0.0061	54.0540	5.8571	201.4700	-3.1480	0.4234	0				
5.4930	0.0051	23.8650	4.8816	183.5100	-19.3090	-0.4958	0				
5.4770	0.0030	45.6610	2.6453	207.4070	9.2050	0.7239	0				
5.4760	0.0026	31.6010	7.3421	173.0160	-28.4540	-1.0319	0				
5.4680	0.0015	29.6420	-6.1929	208.1560	24.6460	0.7767	0				
5.4800	0.0026	40.0020	7.5345	178.7420	-28.6650	-0.7328	0				
5.4750	0.0018	23.9050	-10.3902	202.0990	29.0830	0.4717	0				
5.4820	0.0023	46.0440	7.7059	182.3400	-25.8160	-0.5399	0				
5.4810	0.0020	20.3940	-12.9771	193.2240	14.4820	0.0313	0				
5.4870	0.0024	47.0000	5.0790	187.5870	-14.5120	-0.2521	0				
5.4940	0.0029	20.7070	-9.9375	192.3250	9.9850	-0.0026	0				
5.5010	0.0033	43.5840	1.0227	191.1850	-2.0390	-0.0594	0				
5.5130	0.0041	29.8810	0.6309	197.2120	9.6250	0.2449	0				
5.5280	0.0052	34.6200	-2.3756	176.0440	-16.2810	-0.8258	0				
5.5320	0.0051	49.1990	11.4592	196.9720	5.7870	0.2619	0				
5.5440	0.0058	27.7070	-3.4389	185.0390	-12.1730	-0.3478	0				
5.5540	0.0062	47.5550	11.8611	186.0880	10.0440	-0.2780	0				
5.5560	0.0058	31.4130	-1.8630	191.1250	-5.8470	-0.0122	0				
5.5630	0.0059	38.1780	7.8040	186.5680	1.5290	-0.2395	0				
5.5700	0.0060	51.3470	7.7835	196.1030	10.0150	0.2493	0				
5.5800	0.0064	31.8110	4.8568	189.4770	-1.6480	-0.0945	0				
5.5870	0.0065	48.5680	9.4024	195.6830	9.1150	0.2205	1				
5.6030	0.0074	27.1300	-6.3333	195.3830	-0.7200	0.1945	1				
5.6160	0.0080	41.6900	3.8248	196.3130	6.8360	0.2313	1				
5.6170	0.0073	33.2780	-5.2261	200.0310	4.3480	0.4056	1				
5.6010	0.0050	35.0520	-0.7935	197.2720	1.8890	0.2474	1				
5.6000	0.0044	46.4300	3.7292	202.0100	5.6970	0.4719	1				
5.6000	0.0039	28.6330	-9.4924	198.2020	-1.8290	0.2579	1				
5.6010	0.0036	41.7270	0.2118	201.9200	4.6480	0.4309	1				
5.6020	0.0034	32.5700	-7.8931	203.4790	1.4690	0.4873	1				
5.6020	0.0030	33.5390	-0.7420	200.0610	1.8590	0.2921	1				
5.6050	0.0030	42.8850	0.2265	202.7300	0.8100	0.4109	1				
5.6090	0.0031	29.8620	-1.5948	199.7610	-3.7180	0.2419	1				
5.6080	0.0027	40.4350	1.8941	201.3510	1.2900	0.3093	1				
5.6080	0.0024	28.7090	-7.9134	201.0510	-1.6790	0.2788	1				
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
